"AgeGroup","BoatClass","Side","Metric","Rate.Bin","Session_Count","Mean","SD"
"JNR","M4+","Port","WorkPcQ2","24-28",2,35.9,2.6
"JNR","M4+","Port","WorkPcQ2","28-32",5,36.9,2.1
"JNR","M4+","Port","WorkPcQ2","32-36",10,37.6,2.4
"JNR","M4+","Port","WorkPcQ2","36-40",9,38.1,1.9
"JNR","M4+","Port","WorkPcQ2",">40",3,38.8,1.9
"JNR","M4+","Port","WorkPcQ3","<20",3,41.4,2.5
"JNR","M4+","Port","WorkPcQ3","20",6,40.4,2.6
"JNR","M4+","Port","WorkPcQ3","20-24",1,40.6,2.8
"JNR","M4+","Port","WorkPcQ3","24-28",2,39.5,2.1
"JNR","M4+","Port","WorkPcQ3","28-32",5,38.4,2.2
"JNR","M4+","Port","WorkPcQ3","32-36",10,38,2.9
"JNR","M4+","Port","WorkPcQ3","36-40",9,36.6,2.7
"JNR","M4+","Port","WorkPcQ3",">40",3,34.1,3.1
"JNR","M4+","Port","WorkPcQ4","<20",3,10.8,2.5
"JNR","M4+","Port","WorkPcQ4","20",6,12,3.4
"JNR","M4+","Port","WorkPcQ4","20-24",1,10.8,2.3
"JNR","M4+","Port","WorkPcQ4","24-28",2,12.1,3.3
"JNR","M4+","Port","WorkPcQ4","28-32",5,11.3,2.5
"JNR","M4+","Port","WorkPcQ4","32-36",10,11.1,2.1
"JNR","M4+","Port","WorkPcQ4","36-40",9,10.8,2.2
"JNR","M4+","Port","WorkPcQ4",">40",3,10.3,1.5
"JNR","M4+","Stbd","Angle07F","<20",3,-32.8,7.3
"JNR","M4+","Stbd","Angle07F","20",6,-33.2,7.1
"JNR","M4+","Stbd","Angle07F","20-24",1,-32.7,7.1
"JNR","M4+","Stbd","Angle07F","24-28",2,-33.3,6.3
"JNR","M4+","Stbd","Angle07F","28-32",5,-33.5,5.7
"JNR","M4+","Stbd","Angle07F","32-36",10,-34.8,7.4
"JNR","M4+","Stbd","Angle07F","36-40",9,-36.2,6.4
"JNR","M4+","Stbd","Angle07F",">40",3,-37.3,5.8
"JNR","M4+","Stbd","AngleMaxF","<20",3,-8.6,4.7
"JNR","M4+","Stbd","AngleMaxF","20",6,-7.1,6.6
"JNR","M4+","Stbd","AngleMaxF","20-24",1,-8,3.4
"JNR","M4+","Stbd","AngleMaxF","24-28",2,-9.4,5.3
"JNR","M4+","Stbd","AngleMaxF","28-32",5,-10.1,4.9
"JNR","M4+","Stbd","AngleMaxF","32-36",10,-14.8,10.7
"JNR","M4+","Stbd","AngleMaxF","36-40",9,-13.7,10
"JNR","M4+","Stbd","AngleMaxF",">40",3,-22,11.3
"JNR","M4+","Stbd","CatchAngle","<20",3,-57.3,2.5
"JNR","M4+","Stbd","CatchAngle","20",6,-58.9,2.8
"JNR","M4+","Stbd","CatchAngle","20-24",1,-55.8,2.9
"JNR","M4+","Stbd","CatchAngle","24-28",2,-59.1,2.5
"JNR","M4+","Stbd","CatchAngle","28-32",5,-57,2.4
"JNR","M4+","Stbd","CatchAngle","32-36",10,-56.6,2.6
"JNR","M4+","Stbd","CatchAngle","36-40",9,-56.6,2.9
"JNR","M4+","Stbd","CatchAngle",">40",3,-55.4,3.2
"JNR","M4+","Stbd","CatchSlip","<20",3,11,2.6
"JNR","M4+","Stbd","CatchSlip","20",6,11.9,3.1
"JNR","M4+","Stbd","CatchSlip","20-24",1,10.8,3
"JNR","M4+","Stbd","CatchSlip","24-28",2,11.6,2.6
"JNR","M4+","Stbd","CatchSlip","28-32",5,10.5,2.2
"JNR","M4+","Stbd","CatchSlip","32-36",10,9.2,2.6
"JNR","M4+","Stbd","CatchSlip","36-40",9,8.4,3.1
"JNR","M4+","Stbd","CatchSlip",">40",3,6.2,1.6
"JNR","M4+","Stbd","DriveStartT","<20",3,58.9,1.7
"JNR","M4+","Stbd","DriveStartT","20",6,60.2,2.1
"JNR","M4+","Stbd","DriveStartT","20-24",1,57.7,1.8
"JNR","M4+","Stbd","DriveStartT","24-28",2,56.6,2.9
"JNR","M4+","Stbd","DriveStartT","28-32",5,53.9,1.7
"JNR","M4+","Stbd","DriveStartT","32-36",10,49.4,1.9
"JNR","M4+","Stbd","DriveStartT","36-40",9,47.1,2.5
"JNR","M4+","Stbd","DriveStartT",">40",3,44.3,5.3
"JNR","M4+","Stbd","DriveTime","<20",3,1.2,0.1
"JNR","M4+","Stbd","DriveTime","20",6,1.2,0.1
"JNR","M4+","Stbd","DriveTime","20-24",1,1.1,0.1
"JNR","M4+","Stbd","DriveTime","24-28",2,1,0.1
"JNR","M4+","Stbd","DriveTime","28-32",5,0.9,0.1
"JNR","M4+","Stbd","DriveTime","32-36",10,0.9,0.1
"JNR","M4+","Stbd","DriveTime","36-40",9,0.8,0.1
"JNR","M4+","Stbd","DriveTime",">40",3,0.8,0
"JNR","M4+","Stbd","EffectiveLength","<20",3,68.2,4.1
"JNR","M4+","Stbd","EffectiveLength","20",6,69.5,4.3
"JNR","M4+","Stbd","EffectiveLength","20-24",1,64.9,5.1
"JNR","M4+","Stbd","EffectiveLength","24-28",2,69.3,3.2
"JNR","M4+","Stbd","EffectiveLength","28-32",5,67.4,3.6
"JNR","M4+","Stbd","EffectiveLength","32-36",10,68.2,4
"JNR","M4+","Stbd","EffectiveLength","36-40",9,69.3,4.9
"JNR","M4+","Stbd","EffectiveLength",">40",3,67.9,3.4
"JNR","M4+","Stbd","FinishAngle","<20",3,31.5,1.2
"JNR","M4+","Stbd","FinishAngle","20",6,31.5,1.9
"JNR","M4+","Stbd","FinishAngle","20-24",1,30.4,1.2
"JNR","M4+","Stbd","FinishAngle","24-28",2,30.5,1
"JNR","M4+","Stbd","FinishAngle","28-32",5,29.9,1.5
"JNR","M4+","Stbd","FinishAngle","32-36",10,29.3,2.1
"JNR","M4+","Stbd","FinishAngle","36-40",9,28.8,2.3
"JNR","M4+","Stbd","FinishAngle",">40",3,26.5,3.4
"JNR","M4+","Stbd","FinishSlip","<20",3,9.5,2.2
"JNR","M4+","Stbd","FinishSlip","20",6,9,2
"JNR","M4+","Stbd","FinishSlip","20-24",1,10.5,1.9
"JNR","M4+","Stbd","FinishSlip","24-28",2,8.6,1.2
"JNR","M4+","Stbd","FinishSlip","28-32",5,9,1.3
"JNR","M4+","Stbd","FinishSlip","32-36",10,8.5,2.3
"JNR","M4+","Stbd","FinishSlip","36-40",9,7.7,2.2
"JNR","M4+","Stbd","FinishSlip",">40",3,7.8,2.8
"JNR","M4+","Stbd","Length","<20",3,88.7,3.2
"JNR","M4+","Stbd","Length","20",6,90.3,4.2
"JNR","M4+","Stbd","Length","20-24",1,86.2,3.5
"JNR","M4+","Stbd","Length","24-28",2,89.6,3.1
"JNR","M4+","Stbd","Length","28-32",5,86.9,3.3
"JNR","M4+","Stbd","Length","32-36",10,85.9,3.9
"JNR","M4+","Stbd","Length","36-40",9,85.4,4.2
"JNR","M4+","Stbd","Length",">40",3,81.9,4.4
"JNR","M4+","Stbd","MaxForcePc","<20",3,54.6,4.9
"JNR","M4+","Stbd","MaxForcePc","20",6,56.8,7.3
"JNR","M4+","Stbd","MaxForcePc","20-24",1,55.2,3.7
"JNR","M4+","Stbd","MaxForcePc","24-28",2,55.2,6.4
"JNR","M4+","Stbd","MaxForcePc","28-32",5,53.9,5.9
"JNR","M4+","Stbd","MaxForcePc","32-36",10,48.6,12.2
"JNR","M4+","Stbd","MaxForcePc","36-40",9,50.1,11.9
"JNR","M4+","Stbd","MaxForcePc",">40",3,41.4,15.6
"JNR","M4+","Stbd","RecoveryTime","<20",3,2,0.1
"JNR","M4+","Stbd","RecoveryTime","20",6,1.8,0.1
"JNR","M4+","Stbd","RecoveryTime","20-24",1,1.8,0.1
"JNR","M4+","Stbd","RecoveryTime","24-28",2,1.1,0.1
"JNR","M4+","Stbd","RecoveryTime","28-32",5,1,0.1
"JNR","M4+","Stbd","RecoveryTime","32-36",10,0.9,0.1
"JNR","M4+","Stbd","RecoveryTime","36-40",9,0.8,0.1
"JNR","M4+","Stbd","RecoveryTime",">40",3,0.7,0
"JNR","M4+","Stbd","SwivelPower","<20",3,213.8,26.9
"JNR","M4+","Stbd","SwivelPower","20",6,215.5,23.5
"JNR","M4+","Stbd","SwivelPower","20-24",1,213.8,30.5
"JNR","M4+","Stbd","SwivelPower","24-28",2,286.8,27.2
"JNR","M4+","Stbd","SwivelPower","28-32",5,304,26.8
"JNR","M4+","Stbd","SwivelPower","32-36",10,370.1,48.7
"JNR","M4+","Stbd","SwivelPower","36-40",9,422.1,62.6
"JNR","M4+","Stbd","SwivelPower",">40",3,485.3,46
"JNR","M4+","Stbd","WorkPcQ1","<20",3,11.7,2.3
"JNR","M4+","Stbd","WorkPcQ1","20",6,11.2,2.9
"JNR","M4+","Stbd","WorkPcQ1","20-24",1,12.6,2.3
"JNR","M4+","Stbd","WorkPcQ1","24-28",2,11.5,2.3
"JNR","M4+","Stbd","WorkPcQ1","28-32",5,12.5,2
"JNR","M4+","Stbd","WorkPcQ1","32-36",10,13.9,2.9
"JNR","M4+","Stbd","WorkPcQ1","36-40",9,14,2.9
"JNR","M4+","Stbd","WorkPcQ1",">40",3,15.7,2.9
"JNR","M4+","Stbd","WorkPcQ2","<20",3,35.3,2.6
"JNR","M4+","Stbd","WorkPcQ2","20",6,33.8,3.7
"JNR","M4+","Stbd","WorkPcQ2","20-24",1,35.9,2.3
"JNR","M4+","Stbd","WorkPcQ2","24-28",2,34,3.7
"JNR","M4+","Stbd","WorkPcQ2","28-32",5,34.7,3.2
"JNR","M4+","Stbd","WorkPcQ2","32-36",10,34.9,3.1
"JNR","M4+","Stbd","WorkPcQ2","36-40",9,34.2,3
"JNR","M4+","Stbd","WorkPcQ2",">40",3,34.5,3
"JNR","M4+","Stbd","WorkPcQ3","<20",3,41.9,2.5
"JNR","M4+","Stbd","WorkPcQ3","20",6,41.9,2.8
"JNR","M4+","Stbd","WorkPcQ3","20-24",1,42.1,2.5
"JNR","M4+","Stbd","WorkPcQ3","24-28",2,41.5,3.1
"JNR","M4+","Stbd","WorkPcQ3","28-32",5,40.7,2.5
"JNR","M4+","Stbd","WorkPcQ3","32-36",10,39.6,2.8
"JNR","M4+","Stbd","WorkPcQ3","36-40",9,39.4,2.7
"JNR","M4+","Stbd","WorkPcQ3",">40",3,38,2.9
"JNR","M4+","Stbd","WorkPcQ4","<20",3,11,2.5
"JNR","M4+","Stbd","WorkPcQ4","20",6,13.1,4.2
"JNR","M4+","Stbd","WorkPcQ4","20-24",1,9.4,2.4
"JNR","M4+","Stbd","WorkPcQ4","24-28",2,13.1,2.9
"JNR","M4+","Stbd","WorkPcQ4","28-32",5,12.1,2.7
"JNR","M4+","Stbd","WorkPcQ4","32-36",10,11.7,3
"JNR","M4+","Stbd","WorkPcQ4","36-40",9,12.4,3
"JNR","M4+","Stbd","WorkPcQ4",">40",3,11.8,2.9
"JNR","M4-","Port","Angle07F","<20",1,-21.5,14.3
"JNR","M4-","Port","Angle07F","20",1,-21.2,15.1
"JNR","M4-","Port","AngleMaxF","<20",1,-8.1,10.1
"JNR","M4-","Port","AngleMaxF","20",1,-8.1,10.8
"JNR","M4-","Port","CatchAngle","<20",1,-38.8,22.2
"JNR","M4-","Port","CatchAngle","20",1,-40.4,22.2
"JNR","M4-","Port","CatchSlip","<20",1,5.2,3.3
"JNR","M4-","Port","CatchSlip","20",1,4.9,2.8
"JNR","M4-","Port","DriveStartT","<20",1,63.6,2.5
"JNR","M4-","Port","DriveStartT","20",1,61,1.9
"JNR","M4-","Port","DriveTime","<20",1,1.1,0.1
"JNR","M4-","Port","DriveTime","20",1,1.1,0.1
"JNR","M4-","Port","EffectiveLength","<20",1,60.5,18
"JNR","M4-","Port","EffectiveLength","20",1,61.9,18.1
"JNR","M4-","Port","FinishAngle","<20",1,32.3,2.5
"JNR","M4-","Port","FinishAngle","20",1,32.2,2.3
"JNR","M4-","Port","FinishSlip","<20",1,5.4,2.5
"JNR","M4-","Port","FinishSlip","20",1,5.9,2.3
"JNR","M4-","Port","Length","<20",1,71.1,20.9
"JNR","M4-","Port","Length","20",1,72.7,21.3
"JNR","M4-","Port","MaxForcePc","<20",1,42.7,7.6
"JNR","M4-","Port","MaxForcePc","20",1,43.3,6.3
"JNR","M4-","Port","RecoveryTime","<20",1,2.1,0.1
"JNR","M4-","Port","RecoveryTime","20",1,2,0.1
"JNR","M4-","Port","SwivelPower","<20",1,179.8,55.3
"JNR","M4-","Port","SwivelPower","20",1,194.6,55.8
"JNR","M4-","Port","WorkPcQ1","<20",1,13.8,4.8
"JNR","M4-","Port","WorkPcQ1","20",1,13.8,3.9
"JNR","M4-","Port","WorkPcQ2","<20",1,36.8,2.3
"JNR","M4-","Port","WorkPcQ2","20",1,37.1,2.5
"JNR","M4-","Port","WorkPcQ3","<20",1,35.7,3.5
"JNR","M4-","Port","WorkPcQ3","20",1,36.1,3.4
"JNR","M4-","Port","WorkPcQ4","<20",1,13.6,4
"JNR","M4-","Port","WorkPcQ4","20",1,13.1,3.3
"JNR","M4-","Stbd","Angle07F","<20",1,-33.9,4.6
"JNR","M4-","Stbd","Angle07F","20",1,-33.8,4.7
"JNR","M4-","Stbd","AngleMaxF","<20",1,-10.6,5.2
"JNR","M4-","Stbd","AngleMaxF","20",1,-10.6,5.1
"JNR","M4-","Stbd","CatchAngle","<20",1,-61.1,1.8
"JNR","M4-","Stbd","CatchAngle","20",1,-61.7,1.8
"JNR","M4-","Stbd","CatchSlip","<20",1,7.9,4.1
"JNR","M4-","Stbd","CatchSlip","20",1,7.6,4.1
"JNR","M4-","Stbd","DriveStartT","<20",1,64.4,2.6
"JNR","M4-","Stbd","DriveStartT","20",1,61.5,2.3
"JNR","M4-","Stbd","DriveTime","<20",1,1,0.1
"JNR","M4-","Stbd","DriveTime","20",1,1,0.1
"JNR","M4-","Stbd","EffectiveLength","<20",1,78.2,6.3
"JNR","M4-","Stbd","EffectiveLength","20",1,78.4,6.7
"JNR","M4-","Stbd","FinishAngle","<20",1,33.1,3.3
"JNR","M4-","Stbd","FinishAngle","20",1,33.3,3.3
"JNR","M4-","Stbd","FinishSlip","<20",1,8.1,2.8
"JNR","M4-","Stbd","FinishSlip","20",1,9,2.3
"JNR","M4-","Stbd","Length","<20",1,94.2,3.5
"JNR","M4-","Stbd","Length","20",1,95,3.5
"JNR","M4-","Stbd","MaxForcePc","<20",1,53,6.9
"JNR","M4-","Stbd","MaxForcePc","20",1,53.4,6.9
"JNR","M4-","Stbd","RecoveryTime","<20",1,2.1,0.1
"JNR","M4-","Stbd","RecoveryTime","20",1,2,0.1
"JNR","M4-","Stbd","SwivelPower","<20",1,242.8,31.1
"JNR","M4-","Stbd","SwivelPower","20",1,252.6,31.4
"JNR","M4-","Stbd","WorkPcQ1","<20",1,9.8,2.1
"JNR","M4-","Stbd","WorkPcQ1","20",1,9.7,2
"JNR","M4-","Stbd","WorkPcQ2","<20",1,35.4,2.7
"JNR","M4-","Stbd","WorkPcQ2","20",1,35.4,2.6
"JNR","M4-","Stbd","WorkPcQ3","<20",1,41.4,4.3
"JNR","M4-","Stbd","WorkPcQ3","20",1,41.9,4.6
"JNR","M4-","Stbd","WorkPcQ4","<20",1,13.4,1.5
"JNR","M4-","Stbd","WorkPcQ4","20",1,13,1.6
"JNR","M8+","Port","Angle07F","32-36",5,-34.6,3.7
"JNR","M8+","Port","Angle07F","36-40",2,-36.4,4.8
"JNR","M8+","Port","Angle07F",NA,1,-42.7,8.4
"JNR","M8+","Port","AngleMaxF","32-36",5,-16,5.6
"JNR","M8+","Port","AngleMaxF","36-40",2,-17.3,5.8
"JNR","M8+","Port","AngleMaxF",NA,1,-24.6,12.1
"JNR","M8+","Port","CatchAngle","32-36",5,-54,2.7
"JNR","M8+","Port","CatchAngle","36-40",2,-53.8,2.6
"JNR","M8+","Port","CatchAngle",NA,1,-56.4,3.8
"JNR","M8+","Port","CatchSlip","32-36",5,9.6,2.7
"JNR","M8+","Port","CatchSlip","36-40",2,8.4,3
"JNR","M8+","Port","CatchSlip",NA,1,8,3.7
"JNR","M8+","Port","DriveStartT","32-36",5,47.7,3
"JNR","M8+","Port","DriveStartT","36-40",2,48,3
"JNR","M8+","Port","DriveStartT",NA,1,48.9,3.5
"JNR","M8+","Port","DriveTime","32-36",5,0.8,0.1
"JNR","M8+","Port","DriveTime","36-40",2,0.8,0.1
"JNR","M8+","Port","DriveTime",NA,1,0.8,0.1
"JNR","M8+","Port","EffectiveLength","32-36",5,66,4.9
"JNR","M8+","Port","EffectiveLength","36-40",2,67.9,3.8
"JNR","M8+","Port","EffectiveLength",NA,1,59.9,7.1
"JNR","M8+","Port","FinishAngle","32-36",5,31.5,2.9
"JNR","M8+","Port","FinishAngle","36-40",2,32.5,2.9
"JNR","M8+","Port","FinishAngle",NA,1,25.5,8.7
"JNR","M8+","Port","FinishSlip","32-36",5,9.9,3.5
"JNR","M8+","Port","FinishSlip","36-40",2,10,3.1
"JNR","M8+","Port","FinishSlip",NA,1,14,3.5
"JNR","M8+","Port","Length","32-36",5,85.5,3.8
"JNR","M8+","Port","Length","36-40",2,86.3,3.7
"JNR","M8+","Port","Length",NA,1,81.9,7.3
"JNR","M8+","Port","MaxForcePc","32-36",5,44.1,6.9
"JNR","M8+","Port","MaxForcePc","36-40",2,41.9,7.6
"JNR","M8+","Port","MaxForcePc",NA,1,37.6,10
"JNR","M8+","Port","RecoveryTime","32-36",5,0.9,0.1
"JNR","M8+","Port","RecoveryTime","36-40",2,0.8,0.1
"JNR","M8+","Port","RecoveryTime",NA,1,0.9,0.1
"JNR","M8+","Port","SwivelPower","32-36",5,317.9,68.7
"JNR","M8+","Port","SwivelPower","36-40",2,349.9,72.9
"JNR","M8+","Port","SwivelPower",NA,1,290.6,76.7
"JNR","M8+","Port","WorkPcQ1","32-36",5,14.8,3
"JNR","M8+","Port","WorkPcQ1","36-40",2,16.7,3.4
"JNR","M8+","Port","WorkPcQ1",NA,1,19.8,7.5
"JNR","M8+","Port","WorkPcQ2","32-36",5,40.9,4.6
"JNR","M8+","Port","WorkPcQ2","36-40",2,40.9,4.4
"JNR","M8+","Port","WorkPcQ2",NA,1,42.8,4.6
"JNR","M8+","Port","WorkPcQ3","32-36",5,34.1,4.1
"JNR","M8+","Port","WorkPcQ3","36-40",2,33,4.3
"JNR","M8+","Port","WorkPcQ3",NA,1,30.9,6.5
"JNR","M8+","Port","WorkPcQ4","32-36",5,10.3,3.5
"JNR","M8+","Port","WorkPcQ4","36-40",2,9.4,2.8
"JNR","M8+","Port","WorkPcQ4",NA,1,6.5,2.9
"JNR","M8+","Stbd","Angle07F","32-36",5,-36.4,9.2
"JNR","M8+","Stbd","Angle07F","36-40",2,-38.5,6
"JNR","M8+","Stbd","Angle07F",NA,1,-35.7,5
"JNR","M8+","Stbd","AngleMaxF","32-36",5,-15.5,10.2
"JNR","M8+","Stbd","AngleMaxF","36-40",2,-16.1,12.2
"JNR","M8+","Stbd","AngleMaxF",NA,1,-16.6,4.5
"JNR","M8+","Stbd","CatchAngle","32-36",5,-56.1,3.9
"JNR","M8+","Stbd","CatchAngle","36-40",2,-49.5,17.1
"JNR","M8+","Stbd","CatchAngle",NA,1,-55.9,2.7
"JNR","M8+","Stbd","CatchSlip","32-36",5,9.4,3.6
"JNR","M8+","Stbd","CatchSlip","36-40",2,9.2,4.1
"JNR","M8+","Stbd","CatchSlip",NA,1,8.1,3.1
"JNR","M8+","Stbd","DriveStartT","32-36",5,48.4,3.1
"JNR","M8+","Stbd","DriveStartT","36-40",2,48.2,3.2
"JNR","M8+","Stbd","DriveStartT",NA,1,49.6,3.4
"JNR","M8+","Stbd","DriveTime","32-36",5,0.8,0.1
"JNR","M8+","Stbd","DriveTime","36-40",2,0.8,0.1
"JNR","M8+","Stbd","DriveTime",NA,1,0.8,0.1
"JNR","M8+","Stbd","EffectiveLength","32-36",5,67.3,5.7
"JNR","M8+","Stbd","EffectiveLength","36-40",2,66.9,6.3
"JNR","M8+","Stbd","EffectiveLength",NA,1,67.2,5.1
"JNR","M8+","Stbd","FinishAngle","32-36",5,30.5,2.8
"JNR","M8+","Stbd","FinishAngle","36-40",2,36.8,15.5
"JNR","M8+","Stbd","FinishAngle",NA,1,30.5,1.9
"JNR","M8+","Stbd","FinishSlip","32-36",5,9.8,2.9
"JNR","M8+","Stbd","FinishSlip","36-40",2,10.5,2.9
"JNR","M8+","Stbd","FinishSlip",NA,1,11.1,3
"JNR","M8+","Stbd","Length","32-36",5,86.6,5.1
"JNR","M8+","Stbd","Length","36-40",2,86.6,5.5
"JNR","M8+","Stbd","Length",NA,1,86.3,3.6
"JNR","M8+","Stbd","MaxForcePc","32-36",5,46.3,11
"JNR","M8+","Stbd","MaxForcePc","36-40",2,45,11.9
"JNR","M8+","Stbd","MaxForcePc",NA,1,44.7,5.9
"JNR","M8+","Stbd","RecoveryTime","32-36",5,0.9,0.1
"JNR","M8+","Stbd","RecoveryTime","36-40",2,0.8,0.1
"JNR","M8+","Stbd","RecoveryTime",NA,1,0.9,0.1
"JNR","M8+","Stbd","SwivelPower","32-36",5,317.6,74
"JNR","M8+","Stbd","SwivelPower","36-40",2,317.6,72.6
"JNR","M8+","Stbd","SwivelPower",NA,1,316.5,68.2
"JNR","M8+","Stbd","WorkPcQ1","32-36",5,15,3.6
"JNR","M8+","Stbd","WorkPcQ1","36-40",2,16,2.6
"JNR","M8+","Stbd","WorkPcQ1",NA,1,15.9,2.7
"JNR","M8+","Stbd","WorkPcQ2","32-36",5,39.2,5.2
"JNR","M8+","Stbd","WorkPcQ2","36-40",2,39.8,5
"JNR","M8+","Stbd","WorkPcQ2",NA,1,39.5,2.9
"JNR","M8+","Stbd","WorkPcQ3","32-36",5,35.2,5.9
"JNR","M8+","Stbd","WorkPcQ3","36-40",2,34.3,4.3
"JNR","M8+","Stbd","WorkPcQ3",NA,1,34.8,2.8
"JNR","M8+","Stbd","WorkPcQ4","32-36",5,10.6,2.6
"JNR","M8+","Stbd","WorkPcQ4","36-40",2,9.9,2.3
"JNR","M8+","Stbd","WorkPcQ4",NA,1,9.8,2.8
"JNR","W1X","Port","Angle07F","20-24",1,-41.4,2.5
"JNR","W1X","Port","Angle07F","24-28",1,-39.5,2.8
"JNR","W1X","Port","Angle07F","28-32",2,-37.8,3
"JNR","W1X","Port","Angle07F","32-36",1,-42.8,2.7
"JNR","W1X","Port","AngleMaxF","20-24",1,-22.1,4
"JNR","W1X","Port","AngleMaxF","24-28",1,-20.6,4
"JNR","W1X","Port","AngleMaxF","28-32",2,-18.2,4.8
"JNR","W1X","Port","AngleMaxF","32-36",1,-24.5,2.6
"JNR","W1X","Port","CatchAngle","20-24",1,-61.9,1.1
"JNR","W1X","Port","CatchAngle","24-28",1,-60.4,1.2
"JNR","W1X","Port","CatchAngle","28-32",2,-59.3,1.5
"JNR","W1X","Port","CatchAngle","32-36",1,-57.9,2.2
"JNR","W1X","Port","CatchSlip","20-24",1,11.7,2.2
"JNR","W1X","Port","CatchSlip","24-28",1,12.1,2.2
"JNR","W1X","Port","CatchSlip","28-32",2,12.7,2.8
"JNR","W1X","Port","CatchSlip","32-36",1,9,1.2
"JNR","W1X","Port","DriveStartT","20-24",1,59.4,1.7
"JNR","W1X","Port","DriveStartT","24-28",1,57.4,1.5
"JNR","W1X","Port","DriveStartT","28-32",2,55,2
"JNR","W1X","Port","DriveStartT","32-36",1,55.5,1
"JNR","W1X","Port","DriveTime","20-24",1,1.1,0
"JNR","W1X","Port","DriveTime","24-28",1,1.1,0
"JNR","W1X","Port","DriveTime","28-32",2,1,0
"JNR","W1X","Port","DriveTime","32-36",1,1,0
"JNR","W1X","Port","EffectiveLength","20-24",1,82.1,3.8
"JNR","W1X","Port","EffectiveLength","24-28",1,79.1,3.5
"JNR","W1X","Port","EffectiveLength","28-32",2,77.1,4.9
"JNR","W1X","Port","EffectiveLength","32-36",1,72.3,2.2
"JNR","W1X","Port","FinishAngle","20-24",1,45.1,0.9
"JNR","W1X","Port","FinishAngle","24-28",1,44.7,0.8
"JNR","W1X","Port","FinishAngle","28-32",2,43.3,1.2
"JNR","W1X","Port","FinishAngle","32-36",1,39.7,0.8
"JNR","W1X","Port","FinishSlip","20-24",1,13.2,2.8
"JNR","W1X","Port","FinishSlip","24-28",1,13.9,1.5
"JNR","W1X","Port","FinishSlip","28-32",2,12.8,1.5
"JNR","W1X","Port","FinishSlip","32-36",1,16.3,1.7
"JNR","W1X","Port","Length","20-24",1,107,1.6
"JNR","W1X","Port","Length","24-28",1,105.1,1.3
"JNR","W1X","Port","Length","28-32",2,102.6,2.5
"JNR","W1X","Port","Length","32-36",1,97.6,2.5
"JNR","W1X","Port","MaxForcePc","20-24",1,37.1,3.7
"JNR","W1X","Port","MaxForcePc","24-28",1,37.9,3.7
"JNR","W1X","Port","MaxForcePc","28-32",2,40.1,4.6
"JNR","W1X","Port","MaxForcePc","32-36",1,34.3,2.2
"JNR","W1X","Port","RecoveryTime","20-24",1,1.3,0.1
"JNR","W1X","Port","RecoveryTime","24-28",1,1,0.1
"JNR","W1X","Port","RecoveryTime","28-32",2,0.9,0.1
"JNR","W1X","Port","RecoveryTime","32-36",1,0.8,0
"JNR","W1X","Port","SwivelPower","20-24",1,109.1,6
"JNR","W1X","Port","SwivelPower","24-28",1,118.8,7.7
"JNR","W1X","Port","SwivelPower","28-32",2,124.2,12
"JNR","W1X","Port","SwivelPower","32-36",1,123.7,5.6
"JNR","W1X","Port","WorkPcQ1","20-24",1,16,1.9
"JNR","W1X","Port","WorkPcQ1","24-28",1,15.9,1.5
"JNR","W1X","Port","WorkPcQ1","28-32",2,15.4,1.4
"JNR","W1X","Port","WorkPcQ1","32-36",1,20.5,1.7
"JNR","W1X","Port","WorkPcQ2","20-24",1,43.9,1.5
"JNR","W1X","Port","WorkPcQ2","24-28",1,43.7,1
"JNR","W1X","Port","WorkPcQ2","28-32",2,42.6,1.4
"JNR","W1X","Port","WorkPcQ2","32-36",1,44.6,1.4
"JNR","W1X","Port","WorkPcQ3","20-24",1,31.9,1.7
"JNR","W1X","Port","WorkPcQ3","24-28",1,32.2,1.3
"JNR","W1X","Port","WorkPcQ3","28-32",2,33,1.6
"JNR","W1X","Port","WorkPcQ3","32-36",1,28.5,1.8
"JNR","W1X","Port","WorkPcQ4","20-24",1,8.2,1.3
"JNR","W1X","Port","WorkPcQ4","24-28",1,8.2,0.8
"JNR","W1X","Port","WorkPcQ4","28-32",2,9,0.9
"JNR","W1X","Port","WorkPcQ4","32-36",1,6.4,0.8
"JNR","W1X","Stbd","Angle07F","20-24",1,-39.9,2.1
"JNR","W1X","Stbd","Angle07F","24-28",1,-39.2,2.5
"JNR","W1X","Stbd","Angle07F","28-32",2,-39.7,2.2
"JNR","W1X","Stbd","Angle07F","32-36",1,-51.9,2.4
"JNR","W1X","Stbd","AngleMaxF","20-24",1,-19.9,3.5
"JNR","W1X","Stbd","AngleMaxF","24-28",1,-20.8,3.2
"JNR","W1X","Stbd","AngleMaxF","28-32",2,-20.7,3.1
"JNR","W1X","Stbd","AngleMaxF","32-36",1,-32.8,2.1
"JNR","W1X","Stbd","CatchAngle","20-24",1,-62.9,0.7
"JNR","W1X","Stbd","CatchAngle","24-28",1,-61.8,1.3
"JNR","W1X","Stbd","CatchAngle","28-32",2,-62.7,1.5
"JNR","W1X","Stbd","CatchAngle","32-36",1,-71.4,2
"JNR","W1X","Stbd","CatchSlip","20-24",1,12.9,2.2
"JNR","W1X","Stbd","CatchSlip","24-28",1,13,2.4
"JNR","W1X","Stbd","CatchSlip","28-32",2,13.6,2.5
"JNR","W1X","Stbd","CatchSlip","32-36",1,10.7,2
"JNR","W1X","Stbd","DriveStartT","20-24",1,58.6,1.5
